NR;Geschlecht;Alter;Nielsen;Bundesland;Arbeitsstatus;Kinder im Haushalt (<18);Familienstand;Haushaltsgröße;Haushaltsnettoeinkommen;Höchster Bildungsabschluss;Stadt;Urban (>100k Einw.);PLZ;Land;Platform;Beantwortungsdauer in Sek.;Beantwortungszeit;1. <p>Würdest du sagen, dass du generell glücklich bist?</p> (in ?);2. <p>Haben sich deine seelischen Belastungen in den letzten Jahren (z.B. durch Corona, Quarantäne und Isolation) eher verschlimmert oder verbessert?</p> (in ?);3. <p>Redest du mit anderen über deine seelischen Belastungen?</p>;"4. <p>Wie sehr stimmst du der folgenden Aussage zu: ""Reden hilft dabei, seelische Belastungen zu reduzieren""?</p> (in ?)";5. <p>Kannst du dir vorstellen, Hilfsangebote für seelische Belastungen (Therapie, Beratung) wahrzunehmen?</p>;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Therapie;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Coaching;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Beratung (z.B. psychologische Hilfe);6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Telefonische Beratung (z.B. Telefonseelsorge, Nummer gegen Kummer);6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Online-Beratung;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Krisenanlaufstellen;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Selbsthilfegruppen;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Freunde und Familie;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Tagebuch;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:Ärztin oder Arzt;6. <p>Welche Hilfsangebote für seelische Belastungen hast du bereits in Anspruch genommen?</p>:freetext;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich habe mich bisher nicht getraut;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich weiß nicht, wo ich mich informieren soll;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich erhalte keinen Platz, der von der gesetzlichen Krankenkasse übernommen wird;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich kann mir private Hilfsangebote nicht leisten;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:Ich halte meine seelischen Belastungen für nicht stark genug;7. <p>Warum hast du bisher keine Hilfsangebote für seelische Belastungen (Psychotherapie, Beratungen) wahrgenommen?</p>:freetext;8. <p>Wie leicht fällt es dir, über deine eigene seelische Belastung mit anderen zu sprechen?</p> (in ?);9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Meine Eltern oder Sorgeberechtigten haben in meiner Kindheit/Jugend mit mir über seelische Belastungen gesprochen”?;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Meine Freunde und Freundinnen haben in meiner Kindheit/Jugend mit mir über seelische Belastungen gesprochen”?;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in meiner Familie offener mit seelischen Belastungen umgegangen wird.”;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in meiner Partnerschaft offener mit seelischen Belastungen umgegangen wird.”;9. <p>Inwiefern stimmst du den folgenden Aussage zu: </p>:“Ich würde mir wünschen, dass in der Gesellschaft offener mit seelischen Belastungen umgegangen wird.”;10. Immer mehr Menschen nutzen Online-Banking. Dies ist eine Kontrollfrage. Bitte wählen Sie die zweite Antwort.;11. <p>Könntest du dir vorstellen, ein Mental Health Angebot (Hilfe für seelische Belastung) im Internet zu nutzen?</p> (in ?);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Niemanden;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Nur meinen engsten Vertrauten, z.B. Partner/Partnerin;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Meinem engeren Umfeld (Familie, Freunde);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Meinem beruflichen Umfeld (Vorgesetzte, Kollegen/Kolleginnen);12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es reaktiv erzählen, wenn mich jemand fragt oder es sich ergibt;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es aktiv kommunizieren, damit Menschen in meinem Umfeld Bescheid wissen;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:Ich würde es öffentlich machen (z.B. soziale Medien), um anderen ein Vorbild zu sein;12. <p>Wem hast du oder würdest du es kommunizieren, wenn du ein Hilfsangebot für seelische Belastungen, wie eine Psychotherapie, wahrnehmen würdest?</p>:freetext;13. <p>Wie würdest du es bewerten, wenn dir eine Person erzählt, dass sie ein Hilfsangebot für seelische Belastung in Anspruch nimmt?</p> (in ?);14. <p>Was wäre für dich negativ daran?</p>:Ich möchte es nicht wissen/ es interessiert mich nicht;14. <p>Was wäre für dich negativ daran?</p>:Ich würde die Person anders wahrnehmen als zuvor;14. <p>Was wäre für dich negativ daran?</p>:Ich würde es als unangenehm empfinden;14. <p>Was wäre für dich negativ daran?</p>:Die Person zeigt damit Schwäche;14. <p>Was wäre für dich negativ daran?</p>:freetext;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person sich ihren Gefühlen/Ängsten stellt;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person wahrscheinlich reflektierter dadurch ist;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person mutig ist, öffentlich darüber zu sprechen;15. <p>Was wäre für dich positiv daran?</p>:Dass die Person sich aktiv Hilfe sucht;15. <p>Was wäre für dich positiv daran?</p>:Die Person zeigt damit Stärke;15. <p>Was wäre für dich positiv daran?</p>:freetext;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich bin stolz darauf;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich schäme mich dafür;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:Ich bin unsicher, wie anderen Menschen darauf reagieren;16. <p>Wie fühlst du dich dabei, anderen Menschen von dem Hilfsangebot, z.B. Psychotherapie oder deinen Therapieplänen, zu erzählen?</p>:freetext;"17. <p>Dies ist eine Kontrollfrage. Bitte gib ""Sonnenblume"" ein</p>"
530;f;47;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;In fester Partnerschaft;4 Personen;Einkommen Kategorie 8 (höchste);Postsekundäre nicht-tertiäre Ausbildung;Lemgo;0;32657;DEU;Android;124;2023-09-29 14:46:37;3;4;Ja, aber nur selten;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;3;5;5;5;Fast immer;3;1;0;0;0;0;0;0;0;5;-;-;-;-;-;1;0;0;0;1;0;0;0;1;0;Sonnenblume
531;m;45;3a;Hessen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 4;Master oder ähnlicher Abschluss;Babenhausen;0;64832;DEU;iOS;53;2023-09-29 16:23:23;3;4;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;4;4;4;5;Fast immer;3;0;0;1;0;1;0;0;0;5;-;-;-;-;-;0;0;1;0;0;0;1;0;0;0;Sonnenblume
532;m;39;1;Hamburg;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 7;Master oder ähnlicher Abschluss;Hamburg;1;20095;DEU;Android;119;2023-09-29 14:34:32;4;3;Ja, ab und zu;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;4;6;6;6;Fast immer;4;0;0;1;0;0;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;0;0;1;0;Sonnenblume
533;m;16;1;Niedersachsen;SchülerIn / StudentIn / In der Ausbildung;Min. ein Kind (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 5;Untere Sekundarstufe;Springe;0;31832;DEU;Android;107;2023-09-29 14:56:29;3;5;Ja, ab und zu;6;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;6;4;5;3;4;3;Fast immer;1;-;-;-;-;-;-;-;-;4;-;-;-;-;-;0;0;0;0;1;0;-;-;-;-;Sonnenblume
534;m;18;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Höhere Sekundarstufe;Bottrop;1;46238;DEU;Android;55;2023-09-29 15:19:38;3;4;Ja, aber nur selten;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;4;5;4;3;4;Fast immer;3;0;1;1;0;0;0;0;0;5;-;-;-;-;-;0;0;1;1;0;0;1;1;0;0;Sonnenblume
535;m;57;4;Bayern;Nicht erwerbstätig / Nicht-arbeitend;Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 2;Untere Sekundarstufe;Muenchen;1;80331;DEU;Android;95;2023-10-04 13:59:13;1;1;Nein, nie;3;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;1;6;6;6;6;6;Fast immer;4;-;-;-;-;-;-;-;-;6;-;-;-;-;-;1;1;1;1;1;0;-;-;-;-;Sonnenblume
536;f;50;7;Sachsen;In Rente;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;2 Personen;Einkommen Kategorie 2;Postsekundäre nicht-tertiäre Ausbildung;Lobstaedt;0;04552;DEU;Android;170;2023-10-04 13:55:32;3;2;Ja, aber nur selten;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;1;0;0;0;1;1;0;1;0;-;-;-;-;-;-;3;1;1;2;1;6;Fast immer;4;0;1;1;0;0;0;0;0;6;-;-;-;-;-;1;0;1;1;1;0;0;0;1;0;Sonnenblume
537;f;23;1;Bremen;SchülerIn / StudentIn / In der Ausbildung;Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 1 (niedrigste);Postsekundäre nicht-tertiäre Ausbildung;Bremerhaven;1;27580;DEU;iOS;97;2023-09-29 14:33:53;3;2;Ja, ab und zu;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;5;5;5;3;Fast immer;2;0;0;0;0;0;1;0;0;4;-;-;-;-;-;0;0;1;0;0;0;0;1;0;0;Sonnenblume
538;m;60;3a;Hessen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 5;Höhere Sekundarstufe;Darmstadt;1;64295;DEU;Android;223;2023-09-29 16:19:56;3;2;Ja, aber nur selten;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;2;4;4;4;Fast immer;2;1;0;0;0;0;0;0;0;6;-;-;-;-;-;1;1;0;0;1;0;0;0;1;0;sonnenblume
539;f;47;1;Hamburg;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;3 Personen;Einkommen Kategorie 4;Höhere Sekundarstufe;Hamburg;1;22523;DEU;Android;60;2023-09-29 15:33:25;3;4;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;4;5;5;5;5;5;Fast immer;3;-;-;-;-;-;-;-;-;4;-;-;-;-;-;0;1;0;0;0;0;-;-;-;-;Sonnenblume
540;f;43;2;Nordrhein-Westfalen;In Rente;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;2 Personen;Einkommen Kategorie 2;Postsekundäre nicht-tertiäre Ausbildung;Kaarst;0;41564;DEU;Android;144;2023-09-29 14:44:14;3;3;Ja, aber nur selten;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;1;0;0;0;0;0;0;1;0;-;-;-;-;-;-;3;1;5;5;5;6;Fast immer;1;0;1;1;0;0;0;0;0;5;-;-;-;-;-;1;0;1;1;0;0;1;0;0;0;Sonnenblume
541;f;31;1;Niedersachsen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 6;Master oder ähnlicher Abschluss;Wilhelmshaven;0;26384;DEU;Android;97;2023-09-29 14:35:09;2;2;Ja, ab und zu;3;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;6;1;6;6;Fast immer;3;0;1;0;0;0;0;0;0;5;-;-;-;-;-;0;1;1;0;0;0;0;1;0;0;Sonnenblume
542;f;42;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 2;Postsekundäre nicht-tertiäre Ausbildung;Krefeld;1;47839;DEU;iOS;221;2023-09-29 15:04:52;3;2;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;4;2;3;3;3;4;Fast immer;2;-;-;-;-;-;-;-;-;5;-;-;-;-;-;1;1;0;1;1;0;-;-;-;-;Sonnenblume
543;f;37;6;Sachsen-Anhalt;Nicht erwerbstätig / Nicht-arbeitend;Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 2;Master oder ähnlicher Abschluss;Halle (Saale);1;06110;DEU;Android;105;2023-09-29 14:34:40;4;3;Ja, ab und zu;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;5;4;4;5;Fast immer;3;0;1;1;0;0;0;0;0;5;-;-;-;-;-;1;0;0;1;1;0;1;0;0;0;Sonnenblume
544;m;57;2;Nordrhein-Westfalen;Nicht erwerbstätig / Nicht-arbeitend;Keine Kinder (<18) im Haushalt;In fester Partnerschaft;2 Personen;Einkommen Kategorie 3;Postsekundäre nicht-tertiäre Ausbildung;Rommerskirchen;0;41569;DEU;iOS;233;2023-09-29 14:35:46;2;1;Nein, nie;3;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;4;4;6;Fast immer;3;1;0;0;0;0;0;0;0;5;-;-;-;-;-;1;0;1;1;0;0;0;0;1;0;Sonnenblume
545;m;40;3b;Baden-Wuerttemberg;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 3;Postsekundäre nicht-tertiäre Ausbildung;Hechingen;0;72379;DEU;Android;68;2023-09-29 14:51:42;3;3;Ja, ab und zu;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5;5;4;5;5;Fast immer;3;0;0;1;0;0;0;0;0;4;-;-;-;-;-;0;0;1;0;0;0;0;0;1;0;Sonnenblume
546;f;22;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Ledig / Single;3 Personen;Einkommen Kategorie 2;Kurze tertiäre Ausbildung;Swisttal;0;53913;DEU;iOS;59;2023-09-29 14:38:43;4;4;Ja, oft;5;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;1;1;1;1;1;1;1;1;1;0;-;-;-;-;-;-;6;6;6;6;6;6;Fast immer;4;1;1;1;1;1;1;1;0;5;-;-;-;-;-;1;1;1;1;1;0;1;0;0;0;Sonnenblume
547;m;43;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 6;Kurze tertiäre Ausbildung;Huenxe;0;46569;DEU;Android;145;2023-09-29 15:04:47;3;3;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;5;3;3;5;3;4;Fast immer;3;-;-;-;-;-;-;-;-;5;-;-;-;-;-;0;0;0;1;0;0;-;-;-;-;Sonnenblume
548;f;55;3a;Hessen;Nicht erwerbstätig / Nicht-arbeitend;Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;3 Personen;Einkommen Kategorie 1 (niedrigste);Untere Sekundarstufe;Frankfurt am Main;1;65931;DEU;Android;193;2023-09-29 15:04:40;4;3;Ja, oft;6;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;6;6;6;6;5;6;Fast immer;1;-;-;-;-;-;-;-;-;6;-;-;-;-;-;0;0;1;0;1;0;-;-;-;-;sonnenblume
549;m;30;2;Nordrhein-Westfalen;In Rente;Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 1 (niedrigste);Grundschulbildung;Plettenberg;0;58840;DEU;Android;129;2023-09-29 15:15:38;2;3;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;4;2;3;5;6;Fast immer;2;0;0;1;0;0;0;0;0;4;-;-;-;-;-;1;1;1;1;1;0;0;0;1;0;Sonnenblume
550;m;55;3b;Baden-Wuerttemberg;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 5;Kurze tertiäre Ausbildung;Wilhelmsfeld;0;69259;DEU;Android;98;2023-10-04 13:59:41;4;3;Ja, ab und zu;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;1;4;3;3;Fast immer;1;0;0;1;0;0;0;0;0;4;-;-;-;-;-;1;1;0;0;0;0;0;1;0;0;sonnenblume
551;m;49;3a;Hessen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 4;Höhere Sekundarstufe;Frankfurt am Main;1;60316;DEU;Android;63;2023-09-29 15:35:39;3;4;Ja, ab und zu;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;5;5;3;5;6;Fast immer;4;0;0;1;0;0;0;0;0;5;-;-;-;-;-;0;0;1;0;0;0;0;0;1;0;Sonnenblume
552;f;29;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;3 Personen;Einkommen Kategorie 3;Höhere Sekundarstufe;Raubling;0;83064;DEU;Android;149;2023-09-29 14:39:14;3;3;Ja, ab und zu;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;2;4;4;6;Fast immer;3;0;1;1;0;0;0;0;0;6;-;-;-;-;-;1;1;1;1;1;0;1;0;0;0;Sonnenblume
553;m;37;1;Niedersachsen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;4 Personen;Einkommen Kategorie 2;Untere Sekundarstufe;Borkum;0;26757;DEU;Android;166;2023-09-29 15:49:18;4;3;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;3;5;6;6;Fast immer;3;0;0;1;0;0;0;0;0;5;-;-;-;-;-;1;0;0;0;0;0;1;0;0;0;Sonnenblume
554;f;52;1;Niedersachsen;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;3 Personen;Einkommen Kategorie 3;Höhere Sekundarstufe;Bueckeburg;0;31675;DEU;Android;50;2023-09-29 15:36:28;4;5;Ja, aber nur selten;6;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6;5;6;6;6;6;Fast immer;4;0;0;1;0;1;0;0;0;6;-;-;-;-;-;0;1;0;0;0;0;1;0;0;0;Sonnenblume
555;m;48;7;Sachsen;Nicht erwerbstätig / Nicht-arbeitend;Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 5;Postsekundäre nicht-tertiäre Ausbildung;Zwickau;0;08058;DEU;iOS;175;2023-10-04 13:56:06;3;2;Ja, ab und zu;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;0;1;0;0;0;0;0;0;Sport;-;-;-;-;-;-;4;3;3;4;4;6;Fast immer;3;0;1;1;0;1;0;0;0;5;-;-;-;-;-;1;0;0;0;1;0;0;0;1;0;Sonnenblume
556;f;33;1;Niedersachsen;Sonstige;Min. ein Kind (<18) im Haushalt;In fester Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 1 (niedrigste);Untere Sekundarstufe;Geeste;0;49744;DEU;iOS;116;2023-09-29 14:34:05;3;3;Ja, aber nur selten;4;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;1;0;0;0;0;0;3;3;3;3;3;4;Fast immer;2;-;-;-;-;-;-;-;-;4;-;-;-;-;-;1;0;0;0;0;0;-;-;-;-;Sonnenblume
557;m;31;3b;Baden-Wuerttemberg;Erwerbstätig (Angestellt / Selbstständig);Min. ein Kind (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;Mehr als 4 Personen;Einkommen Kategorie 7;Kurze tertiäre Ausbildung;Rosenberg;0;73494;DEU;Android;216;2023-10-04 13:56:01;3;2;Ja, ab und zu;5;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;0;0;1;0;5;5;5;5;5;5;Fast immer;2;-;-;-;-;-;-;-;-;4;-;-;-;-;-;0;0;1;0;0;0;-;-;-;-;Sonnenblume
558;m;52;7;Sachsen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;1 Person;Einkommen Kategorie 1 (niedrigste);Untere Sekundarstufe;Dresden;0;01219;DEU;Android;93;2023-09-29 15:45:27;3;3;Nein, nie;3;Nein, kann ich mir nicht vorstellen;-;-;-;-;-;-;-;-;-;-;-;0;0;1;0;0;0;3;3;4;4;4;2;Fast immer;3;-;-;-;-;-;-;-;-;3;0;0;1;0;0;-;-;-;-;-;-;-;-;-;-;Sonnenblume
559;f;32;1;Hamburg;SchülerIn / StudentIn / In der Ausbildung;Min. ein Kind (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 1 (niedrigste);Weniger als Grundschulbildung;Hamburg;1;22049;DEU;Android;158;2023-09-29 14:41:02;4;4;Ja, oft;4;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;0;0;0;0;1;0;0;0;0;0;0;-;-;-;-;-;-;4;5;1;5;2;4;Fast immer;3;0;0;0;0;0;0;1;0;4;-;-;-;-;-;0;0;0;0;1;0;1;0;0;0;Sonnenblume
560;m;46;3a;Rheinland-Pfalz;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 5;Untere Sekundarstufe;Ohmbach;0;66903;DEU;Android;128;2023-10-02 07:27:17;3;3;Nein, nie;4;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5;5;5;5;4;Fast immer;3;0;0;1;0;0;0;0;0;4;-;-;-;-;-;0;0;0;1;0;0;1;0;0;0;sonnenblume
561;f;23;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;3 Personen;Einkommen Kategorie 2;Höhere Sekundarstufe;Koeln;1;50667;DEU;Android;78;2023-09-29 14:51:20;3;1;Ja, oft;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;0;0;1;0;0;1;0;1;0;-;-;-;-;-;-;5;3;2;6;6;6;Fast immer;4;0;0;1;1;1;0;0;0;6;-;-;-;-;-;1;0;1;1;1;0;1;0;0;0;Sonnenblume
562;m;40;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;In fester Partnerschaft;2 Personen;Einkommen Kategorie 2;Master oder ähnlicher Abschluss;Muenchen;1;80686;DEU;Android;106;2023-09-29 15:37:46;3;2;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;2;4;4;4;Fast immer;3;0;1;0;0;0;0;0;0;5;-;-;-;-;-;1;1;1;1;0;0;0;0;1;0;Sonnenblume
563;m;58;4;Bayern;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Verheiratet / in eingetragener Partnerschaft;2 Personen;Einkommen Kategorie 3;Untere Sekundarstufe;Unterhaching;0;82008;DEU;Android;185;2023-09-29 14:52:03;3;1;Ja, ab und zu;6;Ja und nehme ich bereits in Anspruch/ habe es in Anspruch genommen;1;0;0;1;0;0;0;1;1;1;0;-;-;-;-;-;-;6;1;1;4;1;3;Fast immer;4;0;0;1;0;0;0;0;0;6;-;-;-;-;-;1;0;1;0;1;0;1;0;0;0;Sonnenblume
564;f;59;2;Nordrhein-Westfalen;Erwerbstätig (Angestellt / Selbstständig);Keine Kinder (<18) im Haushalt;Ledig / Single;2 Personen;Einkommen Kategorie 2;Weniger als Grundschulbildung;Marl;0;45770;DEU;Android;106;2023-09-29 14:50:04;3;3;Ja, aber nur selten;5;Ja, aber nehme noch keine in Anspruch;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;3;6;5;6;Fast immer;1;0;0;1;0;1;0;0;0;4;-;-;-;-;-;0;0;1;1;0;0;0;0;1;0;sonnenblume
